time,A60,B60,A80,B80,A100,B100,A120,B120,A140,B140,A160,B160,A180,B180,A200,B200
118.0,0.256090667488,0.157202072828,0.258886738231,0.264399594904,0.282720221328,0.326764174853,0.305054612402,0.428223985882,0.317371490523,0.514102523499,0.325919264441,0.631797588942,0.325559392127,0.730937224826,0.323597386859,0.823170587378
119.0,0.240984329026,0.153406702219,0.260748556937,0.263607137912,0.290568257291,0.332775383189,0.301172370931,0.426164157072,0.316386204225,0.542839286877,0.334229857035,0.613791687355,0.311896531201,0.741095378009,0.339381830373,0.805041058539
120.0,0.236057148603,0.176940723261,0.264572967819,0.250627009165,0.284436447463,0.339675264829,0.307834632711,0.438741262665,0.307432147993,0.529592498244,0.324665582637,0.628376330189,0.328946043933,0.709937839592,0.340152936515,0.816011943341
121.0,0.227919234424,0.17816498015,0.242206171437,0.26249491991,0.268329146963,0.343035002948,0.291764170719,0.441912650155,0.313102645953,0.533443922059,0.31639449312,0.619770897939,0.319073862413,0.736527653767,0.325474855746,0.840902145353
122.0,0.238052852126,0.161659347365,0.261941500308,0.251150876344,0.284507071464,0.348518733106,0.306827342699,0.438788789577,0.30586704948,0.526181697216,0.318024704816,0.618587557314,0.323800170044,0.71717453854,0.326559528057,0.81730552116
123.0,0.246512969615,0.164445299291,0.257035258884,0.251806879193,0.272558618419,0.342406171317,0.307649812683,0.439825588613,0.305792409629,0.525966376766,0.333568693033,0.61748307805,0.331428459456,0.72463197459,0.335533004908,0.816304710203
124.0,0.239249022006,0.159475723343,0.264053871922,0.264360415343,0.269980748876,0.342760446667,0.282808675605,0.432805482801,0.294582620674,0.529277276107,0.300513560897,0.633552465945,0.337420544795,0.745813816634,0.329158606246,0.814921405003
125.0,0.225261188766,0.180622018382,0.256906318902,0.241092099836,0.274133807166,0.343487385654,0.297277509699,0.433616516955,0.314607065278,0.52299684797,0.298395161374,0.620774247541,0.326132589104,0.746750530269,0.335448530541,0.826528911492
126.0,0.238837163173,0.178705076907,0.27457628249,0.256348083007,0.291429845503,0.340088616159,0.296166013081,0.431026284818,0.309688131833,0.55118210691,0.298526917385,0.62548500924,0.316660293191,0.734740217201,0.313363472884,0.822015760056
127.0,0.217874611834,0.159031839357,0.254103014653,0.26114865708,0.26035426743,0.341997084492,0.276699640835,0.420258847975,0.307275739238,0.5391491435,0.31538621078,0.625032951568,0.319832826033,0.729934968464,0.327690775682,0.81280223763
128.0,0.216792342145,0.189037946318,0.254189944829,0.263367551521,0.267729051615,0.350532642251,0.272093526216,0.458834933396,0.293892496433,0.534155525149,0.302133399602,0.626562930816,0.316974865131,0.716838270506,0.301380319575,0.834802274072
129.0,0.234053461665,0.159542783693,0.232488763051,0.251717982472,0.263154526049,0.353275976663,0.276735054267,0.452128970022,0.298024926473,0.52575209151,0.304128552545,0.632967852258,0.317785261912,0.75218996947,0.30474944482,0.834581185416
130.0,0.219494621761,0.18134056119,0.265171564201,0.271564256874,0.264653814205,0.344919974655,0.277687573764,0.441868903194,0.297046351571,0.533994503485,0.305240440139,0.638422491372,0.310563741609,0.723550215941,0.311043596973,0.834109539328
131.0,0.24982024287,0.166715046834,0.239324495181,0.262157104815,0.257895657256,0.345609380831,0.273834124528,0.447030631644,0.284145818516,0.532206031536,0.299763606992,0.636011322982,0.296944626801,0.728521233431,0.294830255421,0.841087639852
132.0,0.226907076374,0.167775457175,0.245905930201,0.244994743284,0.270782376123,0.356546701348,0.277154611422,0.427715705675,0.287230555247,0.538364975993,0.303010259667,0.640257219864,0.293297022222,0.740723085968,0.301504192502,0.845476266572
133.0,0.229222456856,0.183064247874,0.241321624617,0.274154019506,0.27244015945,0.337062022524,0.270423969194,0.438281204462,0.291136505185,0.542329804997,0.275895324666,0.622054701859,0.297911406207,0.733611839484,0.300490061804,0.840673926597
134.0,0.21525336439,0.165644483447,0.23484540016,0.254305074788,0.26636532993,0.362567282213,0.276356313215,0.4548292761,0.275394177316,0.540371677309,0.306099288037,0.6471217056,0.322997133377,0.735259005957,0.295290712451,0.835587854514
135.0,0.235645904906,0.166287837947,0.249903078734,0.265239347784,0.258568952426,0.36591466435,0.28073317675,0.455568037361,0.303593558913,0.567930770599,0.286320218789,0.629577610156,0.285988408822,0.752790009233,0.318425017444,0.837342326407
136.0,0.225239139235,0.17122568547,0.233560798949,0.261275235712,0.24460350875,0.348613265656,0.26567993218,0.465957012092,0.276279207852,0.541393312138,0.299885413768,0.633594929841,0.308759650984,0.726132131792,0.306472756095,0.844282487622
137.0,0.212903563001,0.178719275316,0.242112643152,0.268051192724,0.250241034466,0.346150172567,0.279433571458,0.424639512178,0.273271548326,0.55067747091,0.288400250127,0.634665263562,0.288463224831,0.712422764544,0.291465020245,0.840141504153
138.0,0.234210289503,0.176200729783,0.240152711696,0.267743123835,0.238888944196,0.351782384638,0.264093629876,0.451949582399,0.289686116609,0.546711395251,0.282090527872,0.635346210138,0.284408181419,0.723529677891,0.289515824969,0.839839092851
139.0,0.221351356274,0.162912392935,0.23662944746,0.286709092795,0.263313349073,0.367174315087,0.270666137485,0.441025168903,0.258577676604,0.543380811486,0.264607455161,0.6365653265,0.273146390516,0.741211710992,0.303987267349,0.822619301041
140.0,0.21214101653,0.191631764808,0.231581779361,0.251038648516,0.254332353493,0.354080356948,0.270695262968,0.456637216922,0.247764034679,0.549282410927,0.289555103523,0.646762081251,0.288705422024,0.739367912899,0.280279435075,0.835637271811
141.0,0.214641551986,0.189194939852,0.243429327599,0.269655627295,0.248988044876,0.346074203955,0.274840212744,0.461508958203,0.263336143432,0.561930484182,0.279274409374,0.648970648047,0.280043099331,0.72300961442,0.281942828988,0.852382874539
142.0,0.22507912902,0.176609130925,0.224224530765,0.272437592896,0.252931767123,0.358533883294,0.271593653875,0.444284494353,0.287040574382,0.541041704785,0.275208855806,0.647789539082,0.273610200307,0.762870144272,0.291447424427,0.831153937268
143.0,0.221687747253,0.180638853318,0.237794699357,0.276003341247,0.247453913868,0.352691470137,0.234789665546,0.470539072971,0.289661818935,0.562240681554,0.289680972449,0.642671070228,0.297575750544,0.75430738518,0.280602468567,0.83202514993
144.0,0.207742890377,0.191807900527,0.247743795293,0.271607658187,0.235912677705,0.351284481311,0.272137651936,0.455394873346,0.270096351413,0.552952242558,0.273684976531,0.665318365679,0.283692179907,0.732410240636,0.271336996646,0.854991997541
145.0,0.215713524402,0.180852675757,0.224972740323,0.262819286763,0.240587653112,0.371809521899,0.252523158768,0.460594455582,0.253266268925,0.537882425395,0.297314465411,0.658879770428,0.276069239253,0.760340154129,0.294049331365,0.838775377704
146.0,0.20416949003,0.158917995089,0.234235206443,0.281024333503,0.267242021503,0.367861959793,0.270629670575,0.460656165658,0.271218772186,0.558255610967,0.284337288736,0.643547546241,0.269834375982,0.759801553255,0.283990395343,0.848086378317
147.0,0.201312455199,0.175566861557,0.212171109188,0.268965012495,0.24638723796,0.349932742318,0.265799506594,0.458514787473,0.255449965438,0.573007512578,0.282946450685,0.646305089519,0.27510025371,0.751601948081,0.287704800653,0.839726147555
148.0,0.210761408917,0.173151725605,0.214953242369,0.283817659632,0.243553914457,0.381635132695,0.255640768919,0.455238552386,0.26962826992,0.552288466803,0.2706563287,0.642771820521,0.2609373685,0.746860455804,0.279729181973,0.850280946776
149.0,0.206547828026,0.196811968331,0.238788676898,0.27545390471,0.23077562687,0.367573421369,0.263466836283,0.493705728167,0.255729758621,0.547047446033,0.272111974949,0.660332768428,0.266519074344,0.765911889054,0.292153767799,0.841096195497
150.0,0.203147852451,0.176072200483,0.212380959193,0.278059742563,0.243091354999,0.358824252946,0.273495248601,0.466777775907,0.241321970527,0.583803133558,0.254128691349,0.65646776098,0.261032920224,0.741442183686,0.272468493974,0.85171414884
151.0,0.194502715915,0.184845054701,0.219614109279,0.272898142441,0.243131215333,0.365917559404,0.242963963149,0.444665543252,0.256420831183,0.549941883451,0.262651267637,0.665432129991,0.269583831597,0.755943976778,0.282164458297,0.867693576064
152.0,0.180664901768,0.16133026921,0.206731896458,0.275513046021,0.246298778071,0.353499313933,0.253086723536,0.469848332523,0.247830825953,0.559362115576,0.245514116913,0.659479607382,0.284577254761,0.749698888822,0.292861064468,0.856618531937
153.0,0.20856959686,0.181955365412,0.223346570844,0.270265392637,0.228352110372,0.387036967197,0.248488737507,0.469557926575,0.25975420081,0.549335365332,0.285058155332,0.674005109976,0.266034123011,0.759267455299,0.250018578955,0.838800499777
154.0,0.190056451499,0.170907654699,0.227235560443,0.257395842342,0.236331342117,0.371800987542,0.27017030495,0.468540773502,0.263025350129,0.558642246192,0.279956889924,0.647973344145,0.255546603226,0.740380001956,0.26209288397,0.846986487176
155.0,0.199908458793,0.20411093162,0.234054828099,0.287471136011,0.239312581826,0.389188949014,0.247231061674,0.469151980418,0.23890231228,0.55943956082,0.272125351853,0.648058999648,0.266088509962,0.757320709123,0.279796078301,0.850505489016
156.0,0.183165551223,0.178908295852,0.218545851167,0.293583427583,0.254044735359,0.376739893931,0.251574290106,0.445140936469,0.239740182007,0.550894106344,0.259997128669,0.654658405906,0.267289300878,0.760052174605,0.287685266313,0.85401598591
157.0,0.199870694672,0.184265308753,0.20868704599,0.267434571025,0.235454339649,0.380284727889,0.236800095229,0.455550645704,0.248909137102,0.562679750121,0.248474567244,0.664186198911,0.261702359382,0.755086555388,0.270247438,0.869503157579
158.0,0.212673748752,0.183570048837,0.226060210348,0.280166766247,0.230066604656,0.355600160965,0.247247256532,0.455323219481,0.250687069343,0.554294444714,0.254824196083,0.665686925395,0.258739239456,0.744513811161,0.275008891932,0.878757078806
159.0,0.188261346364,0.201359310559,0.205153355363,0.275711215308,0.240560601,0.368062843064,0.242439082199,0.471290132734,0.25415442622,0.571525868593,0.24224210809,0.651917976106,0.259794987225,0.742913274371,0.241518331186,0.839295274048
160.0,0.197228693161,0.19380799835,0.201581763141,0.29119806453,0.238449195512,0.359921930578,0.232702629592,0.460064945519,0.23954088417,0.562665440277,0.240611714314,0.666816814312,0.259398401786,0.751798821712,0.257720261138,0.857194732011
161.0,0.186746429691,0.188090090054,0.23865462476,0.298401295694,0.233600171043,0.36707116745,0.232583653587,0.456837655604,0.225721596652,0.559404619769,0.253131656938,0.656339443313,0.257247477434,0.763582112621,0.257179595496,0.849464082919
162.0,0.193529889214,0.18784138622,0.222145655174,0.283850015913,0.242531201263,0.377838810564,0.229667001886,0.47478197668,0.229286529295,0.544991579113,0.268173199685,0.652967213432,0.24050379946,0.749955819103,0.25480271454,0.871801069599
163.0,0.213711980291,0.174559533473,0.215052272755,0.270232710726,0.239662603837,0.356846257028,0.232332971024,0.487444432425,0.230385706577,0.57251167293,0.232513488122,0.670783583232,0.265632608695,0.760403568784,0.267642624315,0.862754578363
164.0,0.198336054147,0.190006708604,0.209174607889,0.268362807965,0.223424320703,0.379418725428,0.232063510237,0.457953792294,0.223082030123,0.553424617504,0.251535280774,0.649751728368,0.249377849789,0.758201891096,0.265091589114,0.869132941255
165.0,0.187899152338,0.188980683461,0.206211723522,0.278328998214,0.217863068129,0.375966943239,0.226207741487,0.468020773436,0.254129386266,0.560404811124,0.230104806054,0.666871930716,0.244615866623,0.757380368122,0.260760697609,0.873822214419
166.0,0.197376673416,0.186887091773,0.213154948693,0.26660802382,0.217759082465,0.400705952351,0.224386114597,0.473257865447,0.225643048896,0.570719402022,0.229556284048,0.656936071413,0.246897251499,0.763090628088,0.269628908717,0.867896862731
167.0,0.183922904575,0.189048794008,0.207283338607,0.278878203116,0.211800567405,0.375201891298,0.220776330911,0.469362487443,0.249710512077,0.546937956391,0.236958744253,0.652486412626,0.261549890312,0.761031574573,0.243377944679,0.84283585711
168.0,0.178410623862,0.184927495311,0.202126057678,0.27633969799,0.20894951963,0.384046107093,0.260243254578,0.468140643633,0.22868240641,0.566984827096,0.244982172254,0.672322252706,0.248204061545,0.767744921314,0.253439988427,0.863663312189
169.0,0.17539986413,0.180932398181,0.203819118033,0.283158961142,0.213390178457,0.371201803917,0.230783831415,0.463810730059,0.24741282872,0.573576916694,0.250621280115,0.676195050864,0.237122140821,0.751100326573,0.234672254044,0.863443936484
170.0,0.182422415299,0.200426552519,0.202889484799,0.282092231292,0.20201041379,0.386433211609,0.230972543455,0.465404912586,0.245915158429,0.563301366931,0.223995764943,0.675084953527,0.251277971571,0.764802295931,0.240338546674,0.863003932065
171.0,0.193199041163,0.19213926888,0.195085112538,0.276044787077,0.218926115284,0.409108167373,0.218390249503,0.481178156653,0.236812155934,0.572118281369,0.240968598619,0.661851381586,0.243237729022,0.773782738482,0.250744127224,0.852402317439
172.0,0.175831571162,0.211355432401,0.216602653292,0.278318208394,0.204746926466,0.379889484193,0.206932243882,0.462563366493,0.211303294486,0.576342758515,0.234315937272,0.65398073535,0.256774334141,0.775067414568,0.246286106837,0.87843753775
173.0,0.181976271698,0.196130947506,0.198139078601,0.28937854661,0.222392326934,0.377923091453,0.21338092754,0.474986350137,0.236308954645,0.568647636806,0.236032604936,0.684117617903,0.245755178865,0.781971338177,0.265660994603,0.870374911209
174.0,0.195724466537,0.198066092531,0.204205182904,0.274048281531,0.213862545858,0.381321916818,0.214173881035,0.472666612024,0.230836088854,0.575291492086,0.218725952992,0.676809215535,0.255270940344,0.769090654122,0.239807851012,0.87450992467
175.0,0.167896610879,0.189492152508,0.187674723079,0.273054460869,0.200940652384,0.398100043617,0.221180493522,0.463368595488,0.224187022923,0.574500031527,0.235730371525,0.66170348507,0.233952673313,0.753961204167,0.245672096191,0.857587993048
176.0,0.201280706632,0.180239449007,0.195638755091,0.298458362592,0.212353900594,0.369534894459,0.221659751763,0.471749022017,0.234377041786,0.557912557446,0.229624707449,0.666531775176,0.225528969041,0.761205085456,0.231676922375,0.857611184362
177.0,0.187932103943,0.186559839247,0.199519721808,0.292388121519,0.192681221129,0.389552937913,0.208737227132,0.472180558307,0.233350440699,0.593810277145,0.223333138835,0.667574007027,0.235886010675,0.781440451058,0.230067571424,0.880305531218
178.0,0.177317163507,0.181186897969,0.194248393469,0.309770941813,0.206618314952,0.389034371513,0.213928998792,0.47619571326,0.234283928476,0.576781890252,0.238163424202,0.665601703299,0.235254745879,0.769039228218,0.239663276298,0.867766442378
179.0,0.180033228367,0.191776555055,0.188925024871,0.306584718109,0.213462161618,0.378313408315,0.221776111827,0.467873587049,0.236540620062,0.586510114613,0.223044554156,0.66989116562,0.217109777792,0.77310491643,0.248893924474,0.872433872447
180.0,0.18370410905,0.202909027834,0.206395268609,0.275784942079,0.20842280106,0.382493914253,0.199279867691,0.48613379644,0.201955528525,0.563963428714,0.226373566211,0.67111898179,0.223055550702,0.773253135159,0.230344325161,0.870586570598
181.0,0.170876311212,0.18777900734,0.196197975498,0.290726643585,0.216374258491,0.386098131578,0.206544094691,0.477771870068,0.222382414813,0.574220173234,0.227675805071,0.681107392416,0.248819487131,0.775961520577,0.232027803704,0.866807493391
182.0,0.162847880467,0.20517152741,0.217620691176,0.281371819395,0.212542498965,0.381776510102,0.228422495536,0.472904979454,0.202418903435,0.578481082764,0.228632458599,0.676571513345,0.243221643736,0.75463110492,0.246104492542,0.858170868233
183.0,0.180053747393,0.186017598616,0.169198724949,0.28610406449,0.216799987951,0.380755403434,0.200851675594,0.492736808211,0.209654869842,0.575118535208,0.217217487538,0.67801691785,0.219213021507,0.77770112572,0.214575339192,0.88641258898
184.0,0.169035463489,0.19101404398,0.201279012823,0.292868456238,0.20004254885,0.392254662398,0.229315520623,0.487068451062,0.205199868458,0.578720065955,0.229259330405,0.685392221195,0.228631375873,0.766639921477,0.209067502261,0.879528063618
185.0,0.189625102167,0.209874900297,0.187815275737,0.290902611338,0.209721041644,0.392850907507,0.218773373353,0.471256283552,0.21376351341,0.597314477486,0.220774740627,0.689029279708,0.234351476613,0.781810650206,0.214574163679,0.863945432848
186.0,0.174414807837,0.186332490209,0.193285091842,0.284623947579,0.197819534743,0.386525268453,0.214833439832,0.488442658111,0.228375110943,0.578384288777,0.215022057742,0.678904419587,0.21820985486,0.780548883706,0.229907685246,0.869760429443
187.0,0.153202032832,0.210588381998,0.186386504045,0.302365296955,0.21539939088,0.380002132466,0.215645655751,0.482045337137,0.217518613044,0.593740421026,0.212409290367,0.685259742,0.223654883611,0.766787944089,0.210003380793,0.86676188197
188.0,0.17488418324,0.215249619934,0.195182053785,0.285993511471,0.203079297896,0.365312137015,0.1952260335,0.503200499909,0.226996049084,0.589487092213,0.216092806055,0.664044121497,0.226285079236,0.777181696052,0.234304009671,0.86004172011
189.0,0.178923561577,0.19741098715,0.184382969128,0.28286296636,0.198687054632,0.389041421843,0.210264698016,0.477234691709,0.207946166342,0.584382553291,0.237528990756,0.684907988738,0.211116454805,0.775263640848,0.227449751166,0.873124262191
190.0,0.160605790349,0.208266213999,0.177779497372,0.288755097906,0.197668815879,0.390762494297,0.217416229672,0.48757475558,0.21197193231,0.60637507358,0.232486994289,0.661294473905,0.224296293099,0.783580102995,0.222408326237,0.863268879784
191.0,0.178317855013,0.173001357048,0.190762061526,0.292425376064,0.199028043685,0.373931228605,0.199230465705,0.484942349375,0.216724053967,0.583698803423,0.216062529365,0.681620081141,0.202997681815,0.789279346747,0.219481226195,0.885222752743
192.0,0.163644957547,0.210705051936,0.195888935473,0.289633592829,0.217624366002,0.380559721724,0.222518568167,0.47144664619,0.222257999209,0.581902445129,0.218618741919,0.683492668156,0.213813443769,0.7715404039,0.211396331748,0.87974434559
193.0,0.178547947202,0.209262807268,0.196398176282,0.300092419205,0.215785300382,0.38762009459,0.196292293577,0.47161404993,0.217181644263,0.592220015292,0.238404250695,0.667366679164,0.231270340789,0.773724314329,0.236522289454,0.892528390987
194.0,0.171390674916,0.200348072728,0.18176962566,0.290916365191,0.169512486933,0.39140517142,0.190233185747,0.495187911283,0.218702448474,0.578771463391,0.234536426833,0.683206011502,0.206702324926,0.737652797574,0.242829703884,0.873168799319
195.0,0.158312376201,0.218051629396,0.187700515897,0.300159735884,0.177056495498,0.402290242777,0.183345040795,0.4936295648,0.216549243582,0.573388395535,0.205386612686,0.686842493965,0.20831768292,0.760440572968,0.197608041779,0.879176244004
196.0,0.161072980038,0.2125301052,0.173324463409,0.286225382956,0.199698171258,0.372933926393,0.199077079394,0.483512281742,0.2109003048,0.573130966511,0.20834228059,0.672532309926,0.207705786516,0.788983101348,0.217960266255,0.864250134684
197.0,0.169534444665,0.19371819536,0.174387908924,0.310090743862,0.211560896701,0.383566177449,0.204924800086,0.495938458931,0.202978971917,0.584545869289,0.197394921065,0.688320922828,0.233992430535,0.778223922609,0.223512105599,0.878872504981
198.0,0.181535638622,0.218182419971,0.198406986829,0.298837393982,0.177115040783,0.395553318035,0.191803739249,0.492624657044,0.20090281675,0.554412174903,0.1944802785,0.679616273896,0.220739002368,0.785752105073,0.22826303335,0.885474136079
199.0,0.17595711332,0.189106928876,0.185987290923,0.289571641514,0.172217647495,0.413410052817,0.17951910847,0.482652559468,0.219496104056,0.573695924248,0.201397332814,0.693268315337,0.199194804959,0.786829086185,0.2023686219,0.886458153734
200.0,0.154510323847,0.197451876693,0.18796356355,0.305645964294,0.181680846375,0.389266595823,0.205859825309,0.499858665495,0.208181031899,0.605101020349,0.210607895424,0.688509427402,0.20978676456,0.778769911263,0.225365344455,0.882422678206
201.0,0.174401995009,0.222895941554,0.183701160071,0.293721110156,0.190911993036,0.380667002881,0.192708332298,0.496363924434,0.206912258077,0.58133211507,0.213558693622,0.678364354816,0.188305224026,0.777708656146,0.208088721108,0.865501854584
202.0,0.162273761851,0.203231540381,0.173929405401,0.301637318327,0.188549943628,0.381515831807,0.193281214285,0.466031100386,0.196164332812,0.586648483847,0.208613547379,0.695660638819,0.220553407207,0.77303432598,0.230187527863,0.886815252396
203.0,0.15735973762,0.206767113022,0.177162621542,0.314244824804,0.190276407523,0.389522682994,0.209108927905,0.482315785051,0.194240179046,0.598129146746,0.217240114871,0.6846548688,0.219017485847,0.78606015943,0.21968069341,0.885397450966
204.0,0.169938634121,0.201091675146,0.175905708657,0.291619251807,0.167600938255,0.389542948126,0.197438651442,0.48134265273,0.192849552055,0.595336360486,0.216481794077,0.691971181032,0.195765438086,0.783459223265,0.206563934199,0.884291417616
205.0,0.167368548873,0.207955479951,0.190081788718,0.30676303663,0.178346055583,0.394493263273,0.1871023519,0.492009609,0.201430431823,0.580010873829,0.212472578692,0.670977438662,0.190574834377,0.796686510211,0.211524474558,0.88082830765
206.0,0.162954436818,0.189649475773,0.192881776646,0.301352959841,0.191808577179,0.395140836877,0.169790184877,0.482744615414,0.217710716586,0.581199719666,0.204104313138,0.674796919469,0.215963313747,0.792870383583,0.20510539693,0.864352621331
207.0,0.162545849888,0.195495418753,0.189917077951,0.283588432833,0.186952331189,0.388752936057,0.181498482539,0.490214487208,0.185865884385,0.594624201883,0.199876286242,0.684652694608,0.197862369975,0.792300528283,0.211243198628,0.891891073605
208.0,0.158929354371,0.190425993673,0.182694402599,0.301354589559,0.192114013589,0.375772322358,0.181311469474,0.474100143775,0.179485246537,0.583927521629,0.210656036428,0.677242236943,0.181039761357,0.795991328033,0.213764987137,0.90135811451
209.0,0.164266686952,0.193127090561,0.191870743458,0.297706279464,0.178860812402,0.396442983506,0.164824698607,0.487079857761,0.199601811439,0.592196679465,0.182511975374,0.692974792383,0.213931372351,0.789317426108,0.205739074206,0.886613003789
210.0,0.156942385734,0.197373135426,0.179218370588,0.292906093901,0.179260828792,0.392413651188,0.180085094979,0.488055963026,0.180892876119,0.582337035792,0.185988334969,0.690183541944,0.207251158016,0.790270986645,0.206817145523,0.889744683759
211.0,0.160671854743,0.212921054195,0.174597925557,0.295690140597,0.179659086861,0.40630221053,0.180943140049,0.493231004555,0.196199209593,0.591348734161,0.19210422882,0.691908065894,0.215901110761,0.77231238359,0.198542264527,0.885122038305
212.0,0.152949402155,0.206534503557,0.174084473431,0.285237199035,0.173101766909,0.381449546282,0.186810184114,0.491758837404,0.191780037627,0.592150764493,0.210878843586,0.684035922348,0.182375287596,0.807643826837,0.19578249322,0.873400541514
213.0,0.155437238077,0.200789948731,0.186605554159,0.299089877308,0.187959611023,0.409993138071,0.181881389646,0.499171058959,0.206842792134,0.590532483708,0.199519541806,0.688111512117,0.185146574156,0.780685583455,0.218012893027,0.870973632936
214.0,0.163062533014,0.199779721407,0.161237257848,0.299816339819,0.185102856397,0.401463132038,0.18049701591,0.497900108336,0.182087515388,0.581489617429,0.190018603336,0.686841603301,0.203584642324,0.799465037759,0.204374350671,0.877420671733
215.0,0.145730225768,0.20187130959,0.16575615891,0.292974221375,0.179350434618,0.405335751365,0.182429576711,0.484495754769,0.199676511985,0.577400017553,0.190722156821,0.687856830785,0.197732204063,0.776484822021,0.188883484048,0.898879052413
216.0,0.153514544019,0.219846402268,0.164501150292,0.309615852167,0.188522613475,0.383483855491,0.200573706245,0.485972914433,0.194741712192,0.589449224989,0.191639327937,0.665560750405,0.175756563136,0.791126014998,0.206239282262,0.889894781635
217.0,0.157219861146,0.211123887352,0.182334452148,0.294256751989,0.167021216153,0.403246362823,0.184862463527,0.496559470559,0.177021324549,0.591579335231,0.201515372784,0.690007178311,0.197220351274,0.782822636139,0.200373071356,0.892816828783
218.0,0.160791705741,0.21910492233,0.159794634707,0.292129776872,0.169155264698,0.408564950915,0.183027891567,0.511195645499,0.175540990756,0.589303239246,0.1874698897,0.693351846044,0.188570684874,0.775209507506,0.188538553894,0.891306107235
219.0,0.172003712524,0.216158921035,0.173419943807,0.304116588383,0.1728335232,0.416426227353,0.183827155891,0.500369992925,0.183970056126,0.589906812724,0.188335429709,0.682183090635,0.184742678897,0.783681490072,0.210919699275,0.897914900984
220.0,0.159818722499,0.207327567288,0.175327086285,0.317207116089,0.187530278149,0.413063357618,0.199122025924,0.490064169043,0.181161852351,0.600938212123,0.178186132038,0.700019622608,0.189665556718,0.779694101753,0.181436977162,0.883582679545
221.0,0.160117369192,0.212781234003,0.166541538069,0.286660563713,0.169693314044,0.392628964752,0.187371542731,0.489308093399,0.18200484062,0.590447794788,0.191020544378,0.681251443624,0.171073894347,0.790823372682,0.191773232845,0.886945328214
222.0,0.15683013048,0.214828220102,0.163336648836,0.297960105481,0.166870150902,0.395985320382,0.197365648346,0.506694983334,0.19520213644,0.579892304327,0.201679024019,0.679918595336,0.18833263012,0.786696092142,0.189518991943,0.882397428143
223.0,0.150176944181,0.224981702191,0.173365510856,0.298547709025,0.171678235244,0.397296040571,0.175077291484,0.496457073373,0.175581268137,0.595778803123,0.190098002644,0.679552146431,0.198265980952,0.800028244972,0.207273189388,0.906118863468
224.0,0.157741045144,0.20820604837,0.167000037121,0.301973876549,0.176404443516,0.400943450402,0.18525051862,0.489185882216,0.185392267846,0.594015015611,0.190416303682,0.68996156003,0.183228044228,0.787405589913,0.188271031868,0.87543120589
225.0,0.148094038071,0.197356176373,0.166425750616,0.305648322306,0.16892577327,0.398148080764,0.173922864433,0.496171287018,0.173284156197,0.595099875427,0.187662083355,0.693862490598,0.166147808426,0.79619936219,0.188328669376,0.898268758588
226.0,0.137932219775,0.208987466911,0.159615541231,0.321733317887,0.178864650378,0.403950687737,0.187126179352,0.491778158874,0.202457601428,0.60069697501,0.189574819794,0.686810010904,0.185498305731,0.779213023737,0.185738396935,0.898299505733
227.0,0.154879027015,0.207980347949,0.143533636329,0.29826549558,0.171467910524,0.400427922574,0.190860379457,0.50345921625,0.183433978853,0.578720866118,0.177439593797,0.693447720182,0.167387741096,0.795267207324,0.189162850927,0.883115339657
228.0,0.137958515845,0.207517461304,0.167330542474,0.320609184396,0.180983777738,0.410402925108,0.186418502824,0.483966114359,0.170715039224,0.609790537405,0.170616950753,0.700536210894,0.169012368184,0.799090874028,0.187153920256,0.89893299016
229.0,0.145752812441,0.21480613101,0.170975009357,0.282259954759,0.178567407653,0.400517190878,0.192090306807,0.492870075037,0.179704256039,0.597116588615,0.191710876681,0.688985892544,0.173180721484,0.797400801379,0.188775757974,0.885352497672
230.0,0.175935425475,0.204201105539,0.142712186872,0.305226035714,0.162509781051,0.410129820927,0.155249212449,0.496385742492,0.172777448915,0.600869018056,0.210651275021,0.681037738472,0.183599306765,0.784275826588,0.178230710134,0.90802939498
231.0,0.150927670715,0.223867509914,0.159988401919,0.297862048163,0.159533821025,0.398305920327,0.182475973842,0.497364910153,0.157153775433,0.583983080452,0.190147248277,0.712083690599,0.176226181179,0.784180821406,0.16279051588,0.883255022974
232.0,0.155001892904,0.208139588138,0.162035234898,0.317060987439,0.150988180902,0.37620823648,0.179122191903,0.497849411225,0.151106112759,0.57924860312,0.194517695662,0.694510678783,0.188084240851,0.79714963665,0.204113567033,0.900280823426
233.0,0.143389317834,0.208934765848,0.168956576335,0.318742461122,0.157969616011,0.411826290403,0.161958945068,0.482949806244,0.165513855097,0.611045603676,0.180083424919,0.698426791047,0.18131418896,0.806757137149,0.174092033292,0.890408397026
234.0,0.140306634212,0.195351221604,0.180751490188,0.283058503601,0.172117659208,0.398527501068,0.167836750839,0.485905917397,0.17632117014,0.590748040032,0.19860261268,0.69510396568,0.177582142327,0.79522331955,0.188582894991,0.906141796912
235.0,0.14597210572,0.203396401419,0.146987232403,0.317002168791,0.173645845111,0.412129748075,0.167479014495,0.505986992085,0.18410059012,0.596781941008,0.171659387104,0.702603438353,0.194490982737,0.806045890423,0.181803456819,0.89155275548
236.0,0.161613621174,0.21627834594,0.140071529079,0.301665475536,0.157185077831,0.402599657535,0.167198662732,0.503135451656,0.168620768537,0.597587067874,0.170341266556,0.722474151219,0.161771399132,0.798759556769,0.192719535467,0.886828097899
237.0,0.140546421124,0.202786283126,0.157789162326,0.316770719955,0.16403370879,0.415433021456,0.185370686638,0.512025264167,0.170010289596,0.595547470633,0.19054590289,0.68471798506,0.185743416809,0.80068035965,0.192431769338,0.895146573181
